PPD_0,PPD_1,PPD_2,PPD_3,PPD_4,RRD_0,RRD_1,RRD_2,RRD_3,RRD_4,RPD_0,RPD_1,RPD_2,RPD_3,RPD_4,PRD_0,PRD_1,PRD_2,PRD_3,PRD_4,Hold_Time_0,Hold_Time_1,Hold_Time_2,Hold_Time_3,Hold_Time_4,PPD_Sum,RRD_Sum,RPD_Sum,PRD_Sum,Typing_Speed_Avg,Typing_Speed_Max,Typing_Speed_Min,HT_Sum,Hold_Time_Avg,Hold_Time_Std,Key_Type_1,Key_Type_2,Key_Type_3,Key_Type_4,Key_Type_5,Key_Section_1,Key_Section_2,Key_Section_3,Key_Section_4,Key_Section_5,label
0.41767,0.612235,1.6893340000000001,0.310521,0.28531,0.406231,0.598118,0.351451,0.290423,0.9449,0,0.936222,0.154994,0.114064,0.108951,0,0.922105,1.885791,0.48688,1.121259,0.323987,1.53434,0.196457,0.176359,0.835949,2.0906000000000002,2.591123,-0.558213,4.416035,0.41812000000000005,1.6893340000000001,-0.612235,3.0670920000000006,0.6134184000000001,0.5188958902915305,4,4.0,4.0,4.0,4.0,2,1.0,1.0,1.0,1.0,0
0.98548,1.605277,1.293344,0.428527,969.548613,1.7517800000000001,0.169042,1.536159,0.10126,1.492528,0,0.003028,1.12733,0.019698,969.630175,0,1.771291,1.7021730000000002,0.510089,1.57409,1.602249,0.166014,0.408829,0.081562,971.122703,-965.235985,5.050769,-968.4801190000001,5.5576430000000006,-193.047197,1.605277,-969.548613,973.381357,194.6762714,388.2236004178549,7,4.0,3.0,3.0,3.0,1,2.0,1.0,1.0,2.0,0
968.017029,3.401773,7.220142,7.992794,40.639895,0.123194,0.517727,0.846728,1.002824,39.675766,0,0.172905,7.564964,0.418898,39.218173,0,3.746595,1.1915499999999999,9.414516,41.097488,3.228868,0.344822,8.411692,1.421722,0.457593,1012.8313489999999,42.166239000000004,31.407216000000002,55.450148999999996,202.56626980000001,968.017029,-7.220142,13.864697,2.7729394,3.002857748696838,7,4.0,4.0,4.0,0.0,1,2.0,2.0,1.0,1.0,0
2.041262,16.182583,0.093491,0.11203,0.343655,4.514976,13.552741,0.05735,0.037419,0.38117,0,13.251276,0.207974,0.15329400000000004,0.152942,0,16.484048,0.358815,0.302743,0.571883,2.931307,0.301465,0.265324,0.190713,0.228228,18.773021,18.543656,13.042950000000001,17.717489,3.7546042,16.182583,0.093491,3.917037,0.7834074,1.0745847938556732,0,4.0,4.0,4.0,4.0,1,1.0,2.0,2.0,1.0,0
0.072233,0.112027,0.456514,0.027205000000000035,0.191004,0.062153,0.062967,0.513664,0.053051,0.035205,0,0.10612100000000002,0.287426,0.253443,0.11548999999999998,0,0.281115,0.682752,0.279289,0.341699,0.218148,0.169088,0.226238,0.306494,0.150695,0.804573,0.72704,-0.18762799999999996,1.5848550000000001,0.1609146,0.456514,-0.027205000000000035,1.0706630000000001,0.21413260000000003,0.054307711126874054,4,4.0,4.0,4.0,4.0,2,2.0,1.0,2.0,2.0,0
4.9328710000000004,0.291125,0.562961,2.435776,1.198988,4.946344,0.355166,0.53345,2.365078,1.24692,0,0.126957,0.334752,2.237078,1.070988,0,0.519334,0.761659,2.563776,1.37492,0.164168,0.228209,0.198698,0.128,0.175932,9.421721,9.446958,3.769775,5.219689,1.8843442000000004,4.9328710000000004,0.291125,0.895007,0.1790014,0.033585525820507854,4,4.0,4.0,0.0,4.0,3,1.0,1.0,1.0,1.0,0
1.884903,1.431621,0.870762,0.836569,1.9279709999999999,2.8633129999999998,0.590912,1.304851,0.399524,1.773438,0,0.277279,0.557129,0.088847,1.617294,0,1.745254,1.618484,1.147246,2.084115,1.154342,0.313633,0.747722,0.310677,0.156144,6.951826,6.9320379999999995,2.540549,6.595099,1.3903652000000002,1.9279709999999999,0.836569,2.682518,0.5365036,0.3665187263803038,0,4.0,4.0,0.0,0.0,1,1.0,3.0,1.0,9.0,0
1.265466,10.491367,12.308104,0.519958,0.415151,0.265636,0.049492,0.310279,0.440884,0.475691,0,12.178613,0.079999,0.289678,0.263945,0,1.736738,12.538384,0.671164,0.626897,1.687246,12.228105,0.23028,0.151206,0.211746,1.4863799999999998,1.541982,-11.544991,15.573183,0.297276,12.308104,-10.491367,14.508583,2.9017166,4.698814389254276,0,4.0,4.0,4.0,4.0,1,2.0,2.0,2.0,1.0,0
0.595961,1.37589,1.917041,2.024953,2.360747,1.3049520000000001,0.628007,0.043439,0.053374,2.314595,0,0.455153,2.089895,0.10838099999999995,2.198992,0,1.5487440000000001,0.216293,2.186708,2.47635,0.920737,0.172854,2.133334,0.161755,0.115603,4.44051,4.344367,0.45586900000000025,6.428095,0.888102,2.360747,-1.917041,3.504283,0.7008566,0.7761801271428174,4,4.0,4.0,4.0,4.0,3,1.0,2.0,2.0,3.0,0
1.589502,0.596831,0.362243,0.248815,0.320973,1.627372,0.931804,0.003513,0.509972,0.421242,0,0.443358,0.12620299999999995,0.119099,0.06989999999999996,0,1.085277,0.491959,0.639688,0.812115,0.153473,0.488446,0.129716,0.390873,0.491142,3.118364,3.493903,0.36635400000000007,3.029039,0.6236727999999999,1.589502,0.248815,1.65365,0.33073,0.1587766979717112,0,4.0,4.0,4.0,4.0,1,1.0,2.0,2.0,2.0,0
0.041192,1.753919,1.047164,1.336799,0.752645,1.396053,0.111988,0.244089,1.135985,0.491839,0,0.09208400000000005,1.251236,0.15852599999999994,0.541866,0,1.957991,0.448161,2.63131,1.78635,1.846003,0.204072,1.495325,1.294511,1.033705,2.837391,3.379954,-2.043712,6.823812,0.5674782,1.753919,-1.047164,5.873616,1.1747232,0.5531367074915206,4,4.0,4.0,4.0,4.0,1,2.0,2.0,1.0,2.0,0
1.157498,0.098219,0.11087000000000002,0.451713,0.979243,0.176139,0.158877,0.647917,0.171073,0.834972,0,0.045873,0.22387400000000002,0.42007799999999995,0.388092,0,0.211223,0.760921,1.042864,1.426123,0.052346,0.113004,0.871791,0.591151,0.44688,2.5758029999999996,1.988978,-0.20998699999999998,3.441131,0.5151606,1.157498,-0.11087000000000002,2.0751720000000002,0.4150344,0.304441465210375,4,4.0,4.0,4.0,7.0,2,2.0,2.0,2.0,1.0,0
0.06813599999999997,0.91833,0.38615600000000005,0.810993,0.116919,0.195019,0.424883,0.270855,0.178093,0.3003,0,0.208295,0.602744,0.06260600000000005,0.12378,0,1.134918,0.487443,1.051692,0.540999,0.710035,0.216588,0.873599,0.240699,0.42408,1.39195,1.36915,-0.580835,3.215052,0.27838999999999997,0.91833,-0.38615600000000005,2.465001,0.4930002,0.2595261623693457,4,4.0,4.0,4.0,4.0,2,2.0,2.0,2.0,1.0,0
0.635076,0.211836,1.560874,0.111912,0.389312,0.328163,0.208656,1.8327930000000001,1.23255,0.319852,0,0.094669,1.446887,0.27399399999999996,1.117232,0,0.325823,1.94678,1.6184560000000001,1.826396,0.117167,0.113987,0.385906,1.5065439999999999,1.437084,2.90901,3.9220140000000003,0.15033000000000007,5.717455,0.5818019999999999,1.560874,0.111912,3.560688,0.7121375999999999,0.6284632086633551,4,4.0,4.0,4.0,4.0,1,1.0,1.0,2.0,1.0,0
101.030567,102.972912,0.038734000000000046,5.972464,0.456765,3.046305,2.234242,0.199071,1.478027,0.333829,0,2.541044,4.81402,0.959373,0.06188899999999997,0,107.748198,4.974357,6.491118,0.852483,105.513956,4.775286,5.013091,0.518654,0.395718,8.332839999999988,7.291474,-6.45758,120.066156,1.666567999999998,102.972912,-101.030567,116.21670499999999,23.243340999999997,41.18322580619893,3,7.0,4.0,4.0,4.0,2,1.0,2.0,2.0,2.0,0
0.922995,0.92014,0.257615,1.934849,4.955006,0.713998,0.864495,0.250329,3.499827,0.012111,0,0.733419,0.126539,2.058639,0.60346,0,1.051216,0.381405,3.623617,5.570577,0.186721,0.131076,0.12379,5.558466,0.615571,5.120907,5.3407599999999995,-1.8021409999999998,10.626815,1.0241814,4.955006,-1.934849,6.615624,1.3231248,2.125537360812028,4,4.0,4.0,4.0,4.0,2,1.0,1.0,2.0,2.0,0
2.115951,0.03234499999999996,1.879257,0.875035,1.594092,1.646422,0.865874,1.5520610000000001,0.266971,0.686064,0,0.17838699999999996,0.834996,0.15797,1.703093,0,1.011916,2.596322,0.984036,0.795065,0.146042,1.044261,0.717065,0.109001,2.389157,3.2438059999999997,5.017392,-0.888514,5.387339,0.6487612,2.115951,-1.594092,4.405526,0.8811052,0.8323715561484306,4,4.0,4.0,4.0,4.0,2,1.0,2.0,1.0,2.0,0
2.5491580000000003,0.688325,0.461583,19.962617,26.162504,0.48691,0.529963,11.107035,10.070037,25.616033,0,0.361416,0.293036,9.148618,25.241084999999998,0,0.856872,11.275582,20.884036000000002,26.537452000000002,0.326909,0.168547,10.813999,0.921419,0.374948,49.824187,47.809978,35.044154999999996,59.553942000000006,9.9648374,26.162504,0.461583,12.605822000000002,2.5211644000000004,4.154181057070557,4,4.0,5.0,7.0,5.0,1,1.0,2.0,1.0,2.0,0
0.597038,0.009565000000000046,0.504555,0.534677,3.909173,0.321453,0.031228,0.818629,2.629765,1.616994,0,0.10892800000000002,0.364399,0.080447,1.359855,0,0.130591,0.958785,3.083995,4.166312,0.099363,0.140156,0.45423,2.549318,0.257139,5.535878,5.418069,1.695773,8.339682999999999,1.1071756000000001,3.909173,-0.009565000000000046,3.500206,0.7000412,0.932812513312595,0,7.0,7.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0
0.443182,0.341254,0.246841,0.341736,0.280338,0.382266,0.289869,0.299999,0.312513,0.300916,0,0.145031,0.102003,0.14374,0.111565,0,0.486092,0.444837,0.510509,0.469689,0.196223,0.144838,0.197996,0.168773,0.189351,1.653351,1.585563,0.502339,1.911127,0.3306702,0.443182,0.246841,0.897181,0.1794362,0.02017575459208404,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0
0.308755,0.297453,0.302909,0.258936,0.29389,0.309769,0.259074,0.309315,0.257328,0.277785,0,0.107088,0.150923,0.100544,0.137106,0,0.449439,0.461301,0.41572,0.434569,0.190365,0.151986,0.158392,0.156784,0.140679,1.461943,1.413271,0.495661,1.761029,0.2923886,0.308755,0.258936,0.7982060000000001,0.1596412,0.01656407615775779,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0
0.27887,0.297485,3.259842,0.25546199999999997,0.878581,0.324569,0.290414,3.33251,0.069797,0.507166,0,0.111107,3.080535,0.507437,0.301347,0,0.476792,3.5118169999999997,0.321772,1.0844,0.186378,0.179307,0.251975,0.577234,0.205819,4.459316,4.524456,2.9855519999999998,5.394781,0.8918631999999999,3.259842,-0.25546199999999997,1.400713,0.2801426,0.15069195705225943,0,0.0,4.0,4.0,4.0,1,1.0,1.0,2.0,2.0,0
0.587042,0.465798,0.21063,0.269959,0.258276,0.557086,0.346102,0.275626,0.258236,0.273609,0,0.289935,0.154463,0.148796,0.148836,0,0.521965,0.331793,0.379399,0.383049,0.175863,0.056167,0.121163,0.10944,0.124773,1.7917049999999999,1.710659,0.74203,1.616206,0.358341,0.587042,0.21063,0.587406,0.1174812,0.038207990234504614,4,4.0,4.0,4.0,4.0,3,3.0,3.0,3.0,3.0,0
0.265216,0.372704,0.332851,0.316221,0.322931,0.266333,0.353472,0.350902,0.331395,0.330038,0,0.246814,0.226193,0.191512,0.183048,0,0.479362,0.45756,0.456104,0.469921,0.12589,0.106658,0.124709,0.139883,0.14699,1.609923,1.63214,0.847567,1.8629470000000001,0.32198460000000007,0.372704,0.265216,0.6441300000000001,0.12882600000000002,0.013922486516423712,4,4.0,4.0,4.0,4.0,3,3.0,3.0,3.0,3.0,0
0.380936,0.367457,0.547012,0.438863,0.92582,0.381814,0.314365,0.58199,0.410492,1.002614,0,0.219589,0.452236,0.309109,0.824437,0,0.462233,0.676766,0.540246,1.1039970000000001,0.147868,0.094776,0.129754,0.101383,0.178177,2.660088,2.691275,1.805371,2.783242,0.5320176,0.92582,0.367457,0.651958,0.1303916,0.030656958039570723,4,4.0,4.0,4.0,4.0,3,3.0,3.0,3.0,3.0,0
0.358152,3.887342,1.840694,0.511051,1.732848,1.43376,2.085175,1.8219919999999998,0.497037,0.380854,0,1.917253,1.6727720000000001,0.361831,1.8680539999999999,0,4.055264,1.989914,0.646257,0.51606,1.970089,0.167922,0.14922,0.135206,2.248908,4.148087,6.218818,2.0838020000000004,7.207495,0.8296174000000001,3.887342,-1.732848,4.6713450000000005,0.9342690000000001,0.9636690414763774,4,0.0,4.0,4.0,0.0,2,1.0,3.0,3.0,1.0,0
2.558576,0.391124,0.574012,1.16932,0.658614,0.521661,0.331013,0.970034,0.891199,0.488809,0,0.179131,0.42213,0.621416,0.388831,0,0.543006,1.121916,1.439103,0.758592,0.211993,0.151882,0.547904,0.269783,0.099978,5.351646,3.202716,1.611508,3.862617,1.0703292,2.558576,0.391124,1.28154,0.256308,0.1565359258713475,4,4.0,4.0,4.0,4.0,1,1.0,1.0,1.0,2.0,0
1.7884090000000001,9.591259,8.705944,1.5838649999999999,1.214128,1.862152,0.382074,0.764029,1.00147,0.005572,0,9.76498,1.4411100000000001,0.621274,0.408616,0,0.555795,10.911083,3.206609,1.6283159999999999,0.173721,10.147054,2.205139,1.622744,0.414188,3.701087,4.015297,-12.23598,16.301803,0.7402173999999999,8.705944,-9.591259,14.562846,2.9125692,3.694457333330967,4,4.0,4.0,4.0,4.0,2,2.0,1.0,2.0,1.0,0
0.643533,7.525648,0.05571000000000004,1.02445,0.091159,8.313047,0.163858,0.282562,0.06044,0.961841,0,0.558054,0.777622,0.035734000000000044,0.005014999999999992,0,8.24756,1.004474,1.120624,1.058015,8.083702,0.721912,1.060184,0.096174,0.966856,9.22908,9.781747999999999,-1.3764250000000002,11.430673,1.845816,7.525648,-0.05571000000000004,10.928828,2.1857656,2.9680831776316245,0,4.0,4.0,4.0,4.0,1,2.0,2.0,2.0,1.0,0
0.925689,0.302843,0.500598,0.911646,0.378622,0.266341,0.025365,0.44233,0.50465,0.33457,0,0.610351,0.13511799999999996,0.334198,0.20817,0,0.332873,1.078046,1.082098,0.505022,0.307508,0.635716,0.577448,0.170452,0.1264,2.413712,1.573256,-0.20310099999999995,2.998039,0.48274240000000007,0.925689,-0.302843,1.817524,0.36350479999999996,0.20808380120172734,4,4.0,4.0,4.0,4.0,2,2.0,1.0,1.0,1.0,0
0.297178,0.294537,0.227652,0.194679,0.257522,0.322665,0.266522,0.235684,0.272028,0.195914,0,0.14265,0.10378,0.062775,0.048269,0,0.418409,0.359556,0.403932,0.405167,0.151887,0.123872,0.131904,0.209253,0.147645,1.271568,1.292813,0.357474,1.587064,0.25431360000000003,0.297178,0.194679,0.764561,0.1529122,0.029959165071143087,4,4.0,4.0,4.0,4.0,1,1.0,1.0,1.0,1.0,0
0.820148,2.515351,1.202572,1.217319,4.509402,0.765135,3.353034,0.541721,0.061751,3.302598,0,2.422719,0.272257,1.486783,2.960868,0,3.445666,1.4720360000000001,0.331215,4.851132,0.092632,0.930315,0.269464,1.548534,0.34173,7.830153999999999,8.024239,4.169061,10.100049,1.5660308,4.509402,-1.217319,3.182675,0.6365350000000001,0.5358228149073162,4,4.0,4.0,4.0,3.0,1,2.0,2.0,1.0,2.0,0
1.478116,0.639909,115.044214,118.506586,3.923582,1.434639,0.543485,3.3008319999999998,1.20589,2.863846,0,0.341656,115.246043,0.04028900000000002,2.677403,0,0.841738,3.502661,119.752765,4.110025,0.298253,0.201829,118.546875,1.246179,0.186443,9.503979000000003,9.348692,-112.267273,128.207189,1.900795800000001,118.506586,-115.044214,120.479579,24.0959158,47.22713879529802,3,3.0,3.0,3.0,3.0,2,2.0,1.0,2.0,1.0,0
0.337541,10.396816,12.562954,0.016086000000000045,1.3819620000000001,1.673236,0.467031,0.840762,0.340977,0.691931,0,11.918954,0.176969,0.679879,0.361106,0,1.989169,13.226747,1.00477,1.712787,1.522138,12.385985,0.663793,1.020856,0.330825,3.869555,4.013937,-12.060758,17.933473,0.773911,12.562954,-10.396816,15.923597000000001,3.1847194,4.617565452222571,3,7.0,3.0,7.0,4.0,2,1.0,2.0,1.0,2.0,0
14.14114,15.691001,1.133982,1.8928180000000001,0.012108,1.5550380000000001,0.381895,2.195384,1.871097,0.355364,0,0.336002,0.416085,0.113519,1.74547,0,16.408898,2.913281,3.6503959999999998,2.112942,16.027003,0.717897,1.779299,1.757578,2.100834,4.588769,6.358778,-1.551868,25.085517,0.9177537999999998,15.691001,-14.14114,22.382611,4.4765222,5.794004402521538,4,4.0,4.0,4.0,4.0,2,2.0,1.0,2.0,2.0,0
2.151234,1.160764,0.598307,0.776856,0.839728,0.888331,0.452956,0.631999,0.83937,1.665883,0,0.322833,0.468184,0.613041,0.613399,0,1.2908870000000001,0.762122,1.003185,1.892212,0.837931,0.130123,0.163815,0.226329,1.052484,5.526889,4.478539,2.017457,4.948406,1.1053777999999999,2.151234,0.598307,2.410682,0.4821364,0.3853739886362856,4,4.0,4.0,4.0,4.0,1,1.0,1.0,1.0,2.0,0
2.3462899999999998,0.789873,0.391947,1.6461459999999999,9.954521,1.9506489999999999,0.448386,1.803369,2.919327,8.338351,0,0.13303,0.076591,0.08063200000000004,6.954562,0,1.105229,2.118725,4.646105,11.33831,0.656843,0.315356,1.726778,2.999959,1.383789,15.128777,15.460082,7.083551,19.208369,3.0257554,9.954521,0.391947,7.082725,1.416545,0.9374733817816909,5,0.0,7.0,5.0,0.0,2,1.0,1.0,2.0,1.0,0
1.513966,10.985519,0.022371,0.164454,0.383573,1.5915240000000002,9.793094,0.083479,0.020125,0.507466,0,9.524172,0.24655099999999996,0.16557599999999995,0.197872,0,11.254441,0.352401,0.350155,0.693167,1.461347,0.268922,0.33003,0.185701,0.309594,13.069883,11.995688,9.309917,12.650164,2.6139766,10.985519,0.022371,2.5555939999999997,0.5111188,0.4776808694228396,5,4.0,4.0,4.0,5.0,2,1.0,2.0,2.0,2.0,0
0.402096,1.683297,0.358071,1.764151,0.974126,1.076327,0.93029,1.460393,0.643124,0.971314,0,0.699472,0.127253,0.431011,0.762013,0,1.914115,1.691211,1.976264,1.183427,0.983825,0.230818,1.33314,0.212113,0.209301,5.181741,5.081448,2.019749,6.765017,1.0363482,1.764151,0.358071,2.969197,0.5938394,0.47413574169370526,0,4.0,0.0,4.0,4.0,1,2.0,1.0,1.0,3.0,0
0.217847,0.853019,0.418845,1.454056,0.836097,0.246945,0.79742,0.434299,1.441562,0.774611,0,0.61462,0.236045,1.255802,0.650337,0,1.035819,0.617099,1.6398160000000002,0.960371,0.238399,0.1828,0.198254,0.18576,0.124274,3.779864,3.694837,2.7568040000000003,4.253105,0.7559728000000001,1.454056,0.217847,0.9294870000000001,0.18589740000000002,0.036650128947112864,4,4.0,4.0,0.0,4.0,1,1.0,1.0,1.0,3.0,0
0.178047,1.147142,0.641093,2.09573,0.645981,0.289982,1.04557,0.892176,1.903889,1.703098,0,0.910933,0.506456,1.71001,0.452102,0,1.281779,1.026813,2.289609,1.8969770000000001,0.236209,0.134637,0.38572,0.193879,1.250996,4.707993,5.834715,3.579501,6.495178,0.9415986000000001,2.09573,0.178047,2.201441,0.4402882,0.4137664305404197,4,0.0,0.0,4.0,4.0,1,1.0,1.0,1.0,3.0,0
2.1173130000000002,1.046588,0.01778599999999997,12.787939,13.17879,0.990443,1.1635900000000001,0.032926,0.486152,0.042581,0,0.922462,0.258914,13.079779,0.38714099999999996,0,1.287716,0.274054,0.777992,13.608512,0.124126,0.241128,0.29184,13.565930999999999,0.429722,3.536966,2.715692,-12.803372,15.948274,0.7073931999999999,13.17879,-12.787939,14.652747,2.9305494,5.318595049948871,4,0.0,4.0,4.0,4.0,2,9.0,1.0,2.0,2.0,0
0.604961,0.696256,0.517683,1.09666,1.842521,0.340226,0.848343,1.376379,0.073282,0.039378,0,0.531269,0.200609,0.07911000000000001,1.994913,0,1.01333,1.6934529999999999,1.249052,0.19177,0.164987,0.317074,1.17577,0.152392,2.034291,1.0730389999999999,2.6776079999999998,-1.342145,4.147605,0.21460779999999993,1.09666,-1.842521,3.844514,0.7689028,0.7369799644021268,4,0.0,0.0,4.0,4.0,1,9.0,1.0,2.0,2.0,0
2.126932,1.51689,0.821253,0.290027,0.254867,1.5717029999999999,0.681973,0.345989,0.255915,0.282338,0,0.037828,0.177108,0.121146,0.120098,0,2.161035,0.990134,0.424796,0.417107,1.4790619999999999,0.644145,0.168881,0.134769,0.16224,5.009969,3.137918,0.45618,3.993072,1.0019938000000002,2.126932,0.254867,2.5890969999999998,0.5178193999999999,0.5166948459021435,4,4.0,4.0,4.0,4.0,1,2.0,1.0,2.0,1.0,0
0.28083,0.52641,0.320951,0.700138,0.389247,0.236048,0.584088,0.1069,0.303514,0.039611,0,0.408952,0.49608699999999994,0.097151,0.59561,0,0.701546,0.282036,0.906501,0.245974,0.117458,0.175136,0.602987,0.206363,0.635221,0.7971800000000001,1.270161,-0.585594,2.136057,0.15943600000000002,0.700138,-0.389247,1.737165,0.347433,0.223877324262195,4,0.0,4.0,4.0,4.0,1,9.0,2.0,2.0,1.0,0
1.90527,0.650221,1.110246,0.846062,0.714938,1.5378690000000002,1.298147,0.44091,1.409968,0.166697,0,0.382401,0.1945,0.599652,0.09537799999999996,0,1.565967,1.356656,1.6563780000000001,0.977013,0.26782,0.915746,0.24641,0.810316,0.262075,5.226737,4.853591000000001,1.081175,5.556014,1.0453474,1.90527,0.650221,2.502367,0.5004734,0.29798100005174827,4,4.0,4.0,3.0,3.0,2,3.0,2.0,3.0,1.0,0
0.337046,0.379008,0.235346,0.373816,0.09379800000000005,0.319251,0.422121,0.182836,0.336949,0.148969,0,0.134728,0.052046999999999954,0.138933,0.291814,0,0.666401,0.470229,0.571832,0.346985,0.24428,0.287393,0.234883,0.198016,0.440783,1.231418,1.410126,-0.07019999999999998,2.055447,0.2462836,0.379008,-0.09379800000000005,1.405355,0.28107099999999996,0.08477373729876488,3,3.0,3.0,3.0,3.0,3,1.0,3.0,3.0,1.0,0
0.405581,0.271768,0.301232,0.325101,0.221291,0.133216,0.216662,0.34475,0.25359,0.249804,0,0.10335,0.18792,0.168271,0.135972,0,0.38508,0.458062,0.41042,0.335123,0.168418,0.113312,0.15683,0.085319,0.113832,1.524973,1.198022,0.595513,1.588685,0.30499459999999995,0.405581,0.221291,0.6377110000000001,0.12754220000000002,0.030665528036542926,3,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0,3.0,0
0.278902,0.645234,1.788565,5.978572,0.568431,0.318429,0.626461,1.9580250000000001,6.277415,1.177555,0,0.491875,1.653979,5.674526,0.03445799999999999,0,0.77982,2.0926109999999998,6.581461,1.7804440000000001,0.153359,0.134586,0.304046,0.602889,1.212013,9.259704,10.357885000000001,7.785922,11.234335999999999,1.8519408,5.978572,0.278902,2.406893,0.48137860000000005,0.4019702029238486,3,3.0,3.0,3.0,3.0,2,3.0,3.0,2.0,1.0,0
1.186064,4.137198,18.644171,3.159949,38.901377,2.535032,3.545242,0.068053,0.072248,19.49165,0,1.576217,20.613196,23.841198,14.987931,0,6.106223,2.037078,20.753497,43.405096,2.560981,1.969025,20.681249,23.913446,4.503719,22.420518999999995,25.712225,-27.890245999999998,72.301894,4.484103799999999,38.901377,-18.644171,53.628420000000006,10.725684000000001,9.540279256076145,3,3.0,7.0,4.0,5.0,2,3.0,1.0,2.0,2.0,0
6.652689,10.159933,1.93186,15.869021,13.07522,3.8537749999999997,8.69517,9.52066,13.651547,8.32682,0,8.455128,1.691818,8.040179,7.463852,0,10.399975,9.760702,21.480389,13.938188,1.704805,0.240042,7.828842,5.611368,0.862968,47.688723,44.047972,25.650977,55.579254,9.5377446,15.869021,1.93186,16.248025,3.249605,2.9559177468622497,5,5.0,5.0,5.0,0.0,2,2.0,2.0,2.0,1.0,0
1.162981,3.6206709999999998,0.620282,0.67784,0.569143,0.8105,3.313754,0.559727,0.93204,0.39435,0,3.110184,0.416712,0.534825,0.171928,0,3.824241,0.763297,1.075055,0.791565,0.510487,0.20357,0.143015,0.397215,0.222422,6.650917,6.010371,4.233649,6.454158,1.3301834,3.6206709999999998,0.569143,1.476709,0.2953418,0.13682720523843203,0,4.0,4.0,4.0,4.0,1,3.0,3.0,2.0,2.0,0
0.444068,0.380245,0.734556,3.0519249999999998,1.275139,0.405761,0.424706,0.680789,3.827305,0.051448,0,0.19613,0.50598,2.877116,2.225328,0,0.608821,0.909365,4.002114,1.001637,0.184115,0.228576,0.174809,0.950189,2.276776,3.3356549999999996,5.390009,1.3538979999999998,6.521936999999999,0.667131,3.0519249999999998,-1.275139,3.8144649999999998,0.7628929999999999,0.8115716789210919,4,0.0,4.0,4.0,0.0,2,1.0,1.0,2.0,1.0,0
2.65243,0.400773,0.830122,0.590944,8.730145,0.796429,0.909437,0.553052,0.424596,0.401288,0,0.020001999999999964,0.09931699999999999,0.06142499999999995,9.216166,0,1.330212,1.482491,1.076965,0.887309,0.420775,0.929439,0.652369,0.486021,9.617454,-4.255876000000001,3.084802,-9.39691,4.776977,-0.8511751999999999,2.65243,-8.730145,12.106058,2.4212116000000004,3.6024104031104285,4,4.0,4.0,4.0,4.0,1,2.0,1.0,2.0,2.0,0
9.790122,0.367746,0.617814,2.462366,0.368598,0.840726,0.398103,0.63274,1.841877,0.054851,0,1.035804,0.816093,1.013533,1.196942,0,1.066161,2.066647,3.29071,0.883195,0.668058,1.433907,1.448833,0.828344,1.251793,12.133958,3.768297,-2.035306,7.306713,2.4267915999999996,9.790122,-0.368598,5.630935,1.126187,0.32036277569093446,4,4.0,0.0,4.0,0.0,2,2.0,1.0,3.0,1.0,0
1.573435,3.09466,4.6223030000000005,1.2388599999999999,2.6102,0.503171,1.242902,0.47053,0.420494,1.007376,0,3.276189,0.103212,1.6061779999999999,0.583528,0,1.424431,4.989621,0.787812,3.034048,0.181529,4.5190909999999995,0.367318,2.026672,0.423848,4.472418,3.644473,-4.195627,10.235911999999999,0.8944836,4.6223030000000005,-3.09466,7.518457999999999,1.5036915999999998,1.6475231798297223,4,4.0,4.0,4.0,4.0,2,2.0,2.0,1.0,2.0,0
0.596151,1.127476,2.593895,3.360845,0.311315,1.0879780000000001,0.565249,0.239726,0.458371,0.205339,0,0.211801,2.947343,0.173776,0.02672,0,1.480924,0.593174,3.64544,0.489934,0.915675,0.353448,3.187069,0.284595,0.178619,2.801892,2.556663,-2.535046,6.209472,0.5603784,3.360845,-2.593895,4.919406,0.9838812000000001,1.1308035185396976,4,4.0,4.0,4.0,4.0,3,2.0,2.0,2.0,1.0,0
0.255717,0.645222,0.18417899999999998,2.180953,1.6729720000000001,0.323329,0.585047,0.094737,1.862685,3.813637,0,0.398991,0.370235,1.715981,1.526268,0,0.831278,0.280793,2.327657,3.960341,0.246231,0.186056,0.464972,0.146704,2.287369,4.570685,6.679435,3.2710049999999997,7.400069,0.914137,2.180953,-0.18417899999999998,3.3313319999999997,0.6662663999999999,0.8179816536100549,4,4.0,4.0,4.0,5.0,2,3.0,2.0,2.0,2.0,0
2.591865,3.060041,1.3086769999999999,7.269524,7.371013,1.259041,2.784499,5.015488,0.79533,0.471735,0,2.105496,1.98768,0.266356,7.899987,0,3.739044,5.694491,7.798498,1.000709,0.954545,0.679003,7.003168,0.528974,8.371722,4.24174,10.326093,-7.515815,18.232742000000002,0.8483480000000003,7.269524,-7.371013,17.537412,3.5074824,3.442962157029008,5,3.0,7.0,7.0,4.0,2,3.0,1.0,1.0,2.0,0
